City,Restaurant,Price,Avg ratings,Total ratings,Delivery time,Chinese,North Indian,Indian,Fast Food,Beverages,Desserts,Biryani,Snacks,South Indian,Continental
4,The Sonnet,1200.0,2.9,80,67,1,0,1,0,0,0,0,0,0,1
6,Little Italy,1200.0,4.3,500,48,0,0,0,0,1,1,0,0,0,0
2,Mr. Chows,800.0,4.4,100,41,1,0,0,0,0,0,0,0,0,0
0,Five Star Chicken,300.0,4.3,50,46,0,0,0,0,0,0,1,0,0,0
6,Haagen Dazs,500.0,4.2,50,47,0,0,0,0,0,1,0,0,0,0
6,Cafe De Paris,500.0,2.9,80,69,0,0,0,0,0,0,0,0,0,1
4,New Punjabi Hotel Ajanta,300.0,4.2,1000,86,1,1,1,0,0,0,0,0,0,0
3,Shee Chinese,400.0,4.3,100,59,1,0,0,0,0,0,0,0,0,0
2,Cafe Coffee Day,300.0,3.9,50,61,0,0,0,0,1,1,0,1,0,0
6,Le Wrap Factorie,200.0,4.4,20,57,0,0,0,0,0,0,0,0,0,1
1,Rk Sweets And Juices,200.0,4.2,50,63,0,0,0,0,1,1,0,0,0,0
6,Cafe Toastie Express,250.0,4.2,20,66,0,0,0,1,0,0,0,0,0,0
4,The Pind Punjabi Dhaba,500.0,4.3,500,75,0,1,1,0,0,0,1,0,0,0
3,The Bohemian Kitchen,300.0,4.5,100,73,0,0,0,1,0,0,0,0,0,0
3,One Way Paratha,250.0,4.3,100,73,0,1,1,1,0,0,0,0,0,0
3,Pizza & Soup,500.0,2.9,80,65,0,0,0,1,0,0,0,0,0,0
3,Sudit Su'S Chinese,350.0,4.0,100,59,1,0,0,0,0,0,0,0,0,0
5,Hong Kong Express,450.0,4.3,100,50,1,0,0,0,0,0,0,0,0,0
4,Bake O Cake,400.0,4.2,100,49,0,0,0,1,0,1,0,0,0,1
4,The Country House,500.0,4.3,100,57,0,0,0,1,1,1,0,0,0,1
2,Punjab Depot,249.0,3.9,1000,48,0,1,1,0,1,1,1,1,0,0
2,Art House - The Fern Residency,800.0,2.9,80,48,1,1,1,1,0,1,0,0,0,1
2,Central Peninsula,400.0,4.4,100,47,1,1,1,0,0,0,0,0,1,0
4,Noodle Oodle,600.0,4.1,100,83,1,0,0,0,0,0,0,0,0,0
4,Handa'S Restaurant,300.0,3.0,20,50,1,0,1,1,0,0,0,0,0,0
6,Anjappar,600.0,4.0,50,34,1,1,1,0,0,0,0,0,1,0
6,Ponnusamy Hotel,600.0,4.2,100,38,0,0,1,0,0,0,1,0,1,0
3,Exotica,1100.0,4.1,20,64,1,1,1,0,0,0,0,0,0,1
5,Behrouz Biryani,500.0,4.2,500,38,0,1,1,0,0,1,1,0,0,0
4,Oasis,900.0,4.3,20,61,1,0,1,0,0,0,0,0,0,1
2,Hazara Restaurant & Bar,600.0,4.0,20,53,1,1,1,0,0,0,0,0,0,0
2,Pizzaexpress,1000.0,4.2,100,43,0,0,0,0,1,1,0,0,0,1
5,Faasos,200.0,4.1,100,46,0,0,1,0,1,1,0,1,0,0
6,Cafe Chef'S Paradise,450.0,4.2,20,67,1,0,1,0,0,0,0,0,0,1
6,New Andhra Meals Hotel,400.0,4.4,500,69,0,0,1,0,0,0,0,0,1,0
1,New Astoria Restaurant,450.0,3.8,100,34,1,0,0,0,0,0,1,0,0,0
3,Cafe Zam Zam,250.0,4.1,1000,64,1,1,1,1,0,0,1,0,0,0
3,One Way Paratha,250.0,4.3,100,73,0,1,1,1,0,0,0,0,0,0
6,Moonlight Takeaway & Delivery,250.0,4.0,1000,66,1,0,1,0,0,0,0,0,0,0
3,Taste Of Hyderabad,350.0,3.8,100,37,1,1,1,0,1,0,1,0,0,0
3,Fountain Family Rest O Bar,500.0,4.4,20,37,1,1,1,0,0,0,0,0,0,0
6,Sera - The Tapas Bar & Restaurant,1000.0,4.1,20,60,1,0,0,0,0,0,0,0,0,1
4,C/O. Bangali,700.0,4.2,50,57,0,0,1,0,0,0,0,0,0,1
4,Kim Ling,600.0,4.3,1000,63,1,0,0,0,0,0,0,0,0,0
4,Beijing,1200.0,4.2,1000,62,1,0,0,0,0,0,0,0,0,0
0,Kabab Magic,400.0,3.3,100,32,1,1,1,0,0,0,0,0,0,0
1,Exotica,1000.0,4.5,500,65,1,1,1,0,1,1,1,0,0,0
3,Mirch Masala Resto Bar,800.0,4.5,100,63,1,1,1,0,0,0,0,0,0,0
4,The Silk Route,400.0,3.5,20,65,1,0,0,0,0,0,0,0,0,0
4,Overdose,400.0,3.9,500,70,1,0,0,0,0,0,0,0,0,0
0,Chickpet Donne Biriyani House,200.0,3.8,100,52,1,0,1,0,0,0,0,0,0,0
6,Chap Chay - The Raintree,1200.0,4.4,50,72,1,0,0,0,0,0,0,0,0,0
3,Murphies,1100.0,3.9,20,62,0,0,0,0,1,0,0,0,0,1
6,Tibbs Frankie,100.0,3.8,100,34,0,0,0,1,0,0,0,0,0,0
1,Blr Food Kourt,250.0,4.1,20,63,1,1,1,0,0,0,1,0,0,0
6,Ganga Sweets,250.0,4.5,100,31,0,1,1,0,0,0,0,0,1,0
2,Capital Social,500.0,4.3,100,46,1,0,1,0,0,0,1,0,1,0
2,Behrouz Biryani,500.0,4.1,100,34,0,1,1,0,0,1,1,0,0,0
4,Fresh-N-Up,450.0,4.4,100,66,1,0,0,0,0,0,0,0,0,0
1,Palace Heights,1700.0,3.8,50,44,1,1,1,0,0,0,1,0,0,1
4,Azad Hind Dhaba-Ballygunge,400.0,4.3,1000,62,0,1,1,0,0,0,0,0,0,0
6,Karaikudi Chettinadu Restaurant,300.0,3.6,20,78,1,0,1,0,0,0,1,0,1,0
0,Church Street Social,500.0,4.2,100,38,1,0,1,1,0,0,1,0,1,0
6,Southern Chinese Restaurant,400.0,3.9,500,61,1,0,0,0,0,0,0,0,0,0
6,Olive And Basil,500.0,3.8,100,37,1,0,0,0,0,0,0,0,0,0
0,Punjabi Rasoi,800.0,4.1,1000,54,0,1,1,0,0,0,0,0,0,0
1,Amaravathi Family Restaurant,500.0,4.1,500,69,1,0,1,0,0,0,0,0,0,0
1,Spicy Hub,500.0,4.0,1000,51,1,1,1,0,0,0,0,0,0,0
2,Oasiss Cakes & Icecreams,150.0,3.9,50,42,0,0,0,0,0,1,0,0,0,0
0,Kfc,400.0,3.9,1000,53,0,0,0,1,0,0,0,1,0,0
1,Papadams Blue,500.0,3.9,1000,53,1,1,1,0,0,0,1,0,1,0
1,Papadams Restaurant,500.0,3.8,1000,54,1,1,1,0,0,0,1,0,1,0
0,Glen'S Bakehouse,500.0,4.3,100,34,0,0,0,0,0,1,0,0,0,0
0,Cafe Terra,299.0,4.3,100,54,0,0,0,0,0,0,0,0,0,1
6,Sigree,700.0,4.4,100,67,0,1,1,0,0,0,0,0,0,0
5,Nando'S,450.0,4.1,500,69,0,0,0,1,0,0,0,0,0,0
2,Faasos,200.0,4.2,100,35,0,0,1,0,1,1,0,1,0,0
4,Khichdi Khichri,350.0,4.3,100,63,0,0,1,0,0,0,0,0,0,0
4,Don Giovanni'S,1300.0,4.2,100,62,1,1,1,0,0,0,0,0,0,0
0,Chakum Chukum,400.0,4.3,1000,56,1,0,0,0,0,0,0,0,0,0
0,Waffle Magic,200.0,4.2,100,57,0,0,0,0,1,1,0,0,0,1
2,Dumpling Khang,250.0,3.7,100,42,1,0,0,1,1,0,0,0,0,0
4,Red Bamboo Shoot Restaurant,500.0,4.1,100,63,1,0,0,0,0,0,0,0,0,0
4,De Sovrani,800.0,2.9,80,64,1,0,1,0,0,0,0,0,0,1
6,Chop 'N' Stix,500.0,4.3,100,77,1,0,0,0,0,0,0,0,0,0
6,Abid'S,700.0,4.5,100,35,1,1,1,0,0,0,1,0,0,0
1,Cafe Coffee Day,300.0,4.5,20,36,0,0,0,0,1,1,0,1,0,0
1,Cafe Coffee Day,300.0,4.1,100,40,0,0,0,0,1,1,0,1,0,0
5,Giri Momos Centre & Chinese Fast Food,300.0,3.9,100,46,1,0,0,0,0,0,0,0,0,0
3,Masala Mantra,500.0,4.3,20,73,0,1,1,0,0,0,0,0,0,0
3,Golden Dragon,400.0,4.1,500,59,1,0,0,0,0,0,0,0,0,0
3,Bamboo House,1000.0,4.0,50,39,0,1,1,0,0,0,0,0,0,1
4,Anir'S,500.0,4.2,500,55,1,1,1,1,0,0,1,1,0,0
2,Hotel Dashmesh Punjab,500.0,2.9,80,38,1,1,1,0,0,0,0,0,0,0
6,Chocolate Fantasy,200.0,4.1,20,64,0,0,0,0,1,1,0,0,0,0
4,Apu'S Kitchen Phool Bagan,300.0,4.2,1000,49,1,0,1,0,0,0,0,0,0,0
4,Little Pleasures - Loudon Street,300.0,4.6,100,48,0,0,0,0,0,1,0,0,0,0
0,Fresh Bites,200.0,4.1,500,53,1,1,1,1,0,0,0,0,1,0
4,Wow! Momo,300.0,4.3,100,38,1,0,0,0,1,1,0,1,0,1
6,Chamiers Cafe,1000.0,4.5,50,66,0,0,0,0,0,0,0,0,0,1
3,Maurya Multi Cuisine Family Restaurant And Bar,1000.0,2.9,80,52,1,1,1,0,0,0,0,0,0,1
3,Akshay Court,550.0,2.9,80,60,1,1,1,0,0,0,1,0,0,0
2,Shiv Sagar,250.0,4.4,500,56,0,0,1,0,1,0,0,0,1,1
3,Faasos,200.0,4.3,100,30,0,0,1,0,1,1,0,1,0,0
3,Cafe India,200.0,4.3,100,70,0,0,0,1,1,0,0,1,0,0
6,Zuka,800.0,4.5,100,64,0,0,0,0,0,1,0,0,0,0
6,Parambriym,600.0,4.2,20,63,0,0,1,0,0,0,1,0,1,0
4,Masala Wok Bar & Kitchen,600.0,2.9,80,45,1,0,1,0,0,0,0,0,0,0
4,Aatithya,400.0,2.9,80,75,1,0,0,0,0,0,0,0,0,0
4,Red Kitchen & Lounge,1000.0,4.0,20,82,1,1,1,0,0,0,0,0,0,0
4,Red Hot Chilli Pepper,1000.0,4.4,100,62,1,0,0,0,0,0,0,0,0,0
4,The Howrah Bridge,250.0,4.2,100,77,1,1,1,1,0,0,0,0,1,0
5,Dimsum Vs Sushi,1100.0,4.0,100,71,1,0,0,0,0,0,0,0,0,0
2,Rk Wine And Dine,700.0,4.3,100,53,1,1,1,0,0,0,0,0,0,0
0,Sultans Of Spice,599.0,4.3,50,60,1,1,1,0,0,0,1,0,0,0
0,Nandhana Palace,500.0,4.1,500,58,0,1,1,0,0,0,1,0,1,0
6,Cafe Arabica,700.0,4.4,500,60,0,0,0,0,0,0,0,0,0,1
0,30 Square,300.0,2.9,80,64,1,0,0,0,0,0,0,0,0,0
6,Hotel Pentagon,350.0,4.1,20,73,1,1,1,0,0,0,0,0,1,0
4,China Whites,1000.0,4.1,50,73,1,0,1,0,0,0,0,0,0,0
4,Gabbar'S Bar & Kitchen,1400.0,2.9,80,74,1,1,1,0,0,0,0,0,0,0
5,Sfc Soya Chaap ( Shalimar Bagh),200.0,4.1,100,64,1,1,1,1,0,0,0,1,0,0
5,Rolls 57 By Vhc,150.0,2.9,80,49,0,0,0,0,1,1,0,1,0,1
5,Sunil Momos.Com,300.0,3.3,100,52,0,0,0,1,0,0,0,0,0,0
2,Deluxe Restaurant,400.0,4.2,500,33,1,0,0,0,0,0,0,0,0,0
4,Hungry Tide,350.0,4.5,1000,71,1,0,0,1,0,0,0,1,0,1
4,Mezban Ripon Street,300.0,3.9,1000,48,1,0,1,0,0,0,1,0,0,0
4,Deli Cravings,650.0,4.2,50,66,0,0,0,0,0,0,0,0,0,1
4,Tea Junction,150.0,4.0,50,42,0,0,0,0,1,1,0,1,0,0
3,Sarjaa Restaurant & Bar,1100.0,4.3,100,65,1,1,1,0,0,0,0,0,0,0
3,Mukul'S Eastern Spice,300.0,4.0,500,63,1,1,1,0,0,0,0,0,0,0
2,Hoddogs,250.0,3.7,50,50,0,0,0,1,0,0,0,0,0,0
2,Malvan Tadka,250.0,4.2,50,56,1,1,1,0,0,0,0,0,0,0
2,Aparna,750.0,4.5,50,50,1,1,1,0,0,0,0,0,1,0
4,10 Downing Street,1000.0,4.0,20,78,1,1,1,0,0,0,0,0,0,1
4,Calcutta 64,550.0,4.4,100,60,0,0,0,0,0,0,0,0,0,1
4,Anir'S,400.0,4.2,100,72,1,0,0,1,0,0,1,0,0,0
2,Sindhi Society Gymkhana( Aparna Caters),400.0,4.1,1000,46,0,1,1,0,0,0,0,0,0,0
5,Dunkin Donuts,250.0,4.3,100,72,0,0,0,1,1,1,0,0,0,0
3,Sp'S Biryani House,600.0,4.2,500,37,0,1,1,0,0,0,1,0,0,0
3,Nisarg,1200.0,4.4,100,48,0,1,1,0,0,0,0,0,0,0
6,Kabab Corner,350.0,4.4,100,45,0,1,1,0,0,0,0,0,0,0
3,Nation 52,300.0,4.3,100,61,1,1,1,0,0,0,0,0,0,0
4,Sigree Global Grill,700.0,3.8,20,77,0,1,1,0,0,0,1,0,0,0
2,Krishnaa Leela,450.0,4.3,100,45,1,1,1,0,1,0,0,0,1,0
2,Kumar Lunch Home (Bar & Restaurant),400.0,3.7,20,47,1,1,1,0,0,0,1,0,0,0
2,Kings Snack Bar,500.0,3.9,100,53,1,1,1,0,0,0,0,0,0,0
3,Hite Bar,200.0,4.3,100,64,0,0,0,1,0,0,0,0,0,0
2,Zaika,250.0,3.9,1000,51,1,1,1,0,0,0,1,0,0,0
4,Mushroom,500.0,4.4,50,44,1,0,1,0,0,0,0,0,0,0
4,Fusion,500.0,4.6,100,44,1,0,1,0,0,0,0,0,0,0
4,Lebanese Junction - Steak House,350.0,4.4,500,50,0,0,0,0,0,0,0,0,0,1
5,Sahni Fish Corner,700.0,4.2,50,33,0,0,1,0,0,0,0,0,0,0
3,Tahari House,200.0,4.4,100,62,0,1,1,0,0,0,0,0,0,0
0,Szechuan Dragon,500.0,4.1,500,57,1,0,0,0,0,0,0,0,0,0
2,Shloka Dining Bar,600.0,4.3,50,54,1,1,1,0,0,0,0,0,1,1
4,Cafe Drifter,650.0,2.9,80,78,0,0,0,0,0,0,0,0,0,1
6,Rottu Kadai Food Court,250.0,4.1,50,68,0,0,1,0,0,0,0,0,1,0
5,Kukki Da Dhaba,300.0,4.2,50,55,0,1,1,0,0,0,0,0,0,0
2,Sai Fast Food & Chinese Corner,300.0,4.1,100,56,1,0,0,1,0,0,0,0,0,0
6,Nasi Kandar Pelita,500.0,4.5,100,67,0,1,1,0,0,0,0,0,1,0
3,Fabio Food Court,350.0,4.1,500,73,1,1,1,0,0,0,0,0,0,0
3,Pizza Hut,350.0,3.9,100,36,0,0,0,1,0,0,0,0,0,0
6,Ksg Queen Pizza,150.0,3.2,50,70,0,0,0,1,0,0,0,0,0,0
4,The Steak & Grill,1100.0,4.2,100,65,0,0,0,0,0,0,0,0,0,1
2,Hotel Dashmesh Punjab,400.0,2.9,80,38,1,0,0,0,0,0,0,0,0,0
5,Punjabi'S Eating Hub,400.0,4.2,100,44,0,1,1,0,0,0,0,0,0,0
2,Wok Hei,400.0,4.2,100,55,1,0,0,0,0,0,0,0,0,0
2,Hotel Grand Central,1100.0,4.5,100,48,1,1,1,0,0,0,1,0,0,0
6,Hotel Arafa,400.0,4.0,100,58,0,0,1,0,0,0,1,0,1,0
6,Dhaba Estd 1986 Delhi,900.0,4.2,100,52,0,1,1,0,0,0,1,0,0,0
2,East End Deli,400.0,4.4,100,52,0,0,0,0,1,1,0,0,0,0
0,Dhaba Estd 1986 Delhi,900.0,4.2,100,58,0,1,1,0,0,0,1,0,0,0
3,The Oyster,900.0,2.9,80,59,1,1,1,0,0,0,0,0,0,1
3,The Sassy Spoon,1200.0,4.3,50,62,0,0,0,1,0,1,0,0,0,1
5,Metro Grill,500.0,2.9,80,45,1,1,1,0,0,0,0,0,0,0
1,A-1 Chicken Pakoda,250.0,4.1,500,41,1,0,0,0,0,0,1,0,0,0
2,Cafe Udipi,500.0,4.3,1000,45,1,1,1,0,0,0,0,0,1,0
6,The Waterfall Restaurant,500.0,3.9,50,80,1,0,1,0,0,0,0,0,0,0
5,Imly,500.0,3.6,50,71,0,1,1,0,1,1,0,1,1,1
5,Khalsa Restaurant,300.0,4.1,500,73,1,1,1,0,0,0,0,0,0,0
3,Abhishek Non Veg Restaurant,800.0,4.3,100,40,1,1,1,0,0,0,0,0,0,0
4,Dinner House,500.0,4.4,100,57,1,0,1,0,0,0,0,0,0,0
1,Verandah-The Park Hyderabad,550.0,4.0,50,58,1,0,1,0,0,1,1,1,0,0
5,Kesar (Sainik Vihar),400.0,4.2,500,40,1,1,1,1,0,0,0,0,0,0
6,Naga Reju Fast Food,300.0,4.3,500,52,1,0,0,0,0,0,0,0,0,1
3,Vaibhav Restaurant,200.0,3.3,100,45,1,1,1,0,0,0,0,0,0,0
3,Arkie'S Born Bakers,300.0,4.4,100,62,0,0,0,1,0,0,0,0,0,0
6,Movenpick Ice Cream Boutique,500.0,4.5,20,46,0,0,0,0,1,1,0,0,0,0
5,Pikwik Since 1991,600.0,4.1,500,34,1,0,1,0,0,0,0,0,0,1
5,Culinaria By Pikwik,200.0,4.2,500,52,0,1,1,0,0,0,0,0,0,1
2,Kesas,300.0,3.8,500,35,1,1,1,0,1,0,1,1,0,0
0,Nando'S,450.0,4.3,500,53,0,0,0,1,0,0,0,0,0,0
2,Aditya,850.0,4.2,50,56,1,1,1,0,0,0,0,0,0,0
1,Dunkin Donuts,250.0,4.3,500,52,0,0,0,1,1,1,0,0,0,0
6,Dezire Sugar Free Health Cafe,150.0,4.4,50,69,0,0,0,0,0,1,0,0,0,0
4,Pappu Chaiwalla,200.0,4.3,100,52,0,1,1,1,0,0,0,0,0,1
4,Abar Khaboo,300.0,4.0,5000,60,1,0,1,0,0,0,1,0,0,0
4,Foodpath,400.0,4.1,500,74,1,0,1,0,1,1,0,1,0,1
4,Sabita Restaurant,300.0,4.0,1000,74,1,1,1,0,0,0,1,0,0,0
4,Gurudev Restaurant,300.0,4.3,500,81,1,0,1,0,0,0,1,0,1,0
1,Al-Tazaj Fried Chicken,200.0,4.0,20,51,0,0,0,1,1,0,0,0,0,0
0,Gufha,1400.0,2.9,80,52,0,1,1,0,0,0,1,0,0,0
4,Hoppipola,1500.0,4.2,20,61,0,0,0,1,0,1,0,0,0,1
0,Hoppipola,600.0,2.9,80,34,0,0,0,1,0,1,0,0,0,1
3,Pk Biryani House Main Branch (Mhatre Bridge),400.0,4.0,500,40,0,1,1,0,0,0,1,0,0,0
3,Polka Dots,1100.0,4.3,50,77,0,1,1,0,0,0,0,0,0,1
6,Cafe Adoniya,500.0,4.3,20,46,0,0,0,1,0,1,0,0,0,0
4,Sher-E-Punjab,500.0,4.3,100,55,1,1,1,0,0,0,0,0,0,0
2,Supreme Pizza Kitchen,350.0,2.9,80,50,1,0,0,0,0,0,0,0,0,0
2,Le Cafe (Jewel Of Chembur),1200.0,4.3,100,52,1,0,0,0,0,0,0,0,0,1
2,Via Bombay (Jewel Of Chembur),1000.0,4.3,50,55,0,0,1,0,0,1,1,0,0,0
2,Khaana Khazana,400.0,4.1,20,54,1,1,1,0,0,0,0,0,0,0
4,Royal Spoon,100.0,4.1,1000,43,1,0,0,0,0,0,0,0,0,0
6,Cake Max,100.0,4.2,500,65,0,0,0,0,1,1,0,0,0,0
3,Vishwakamal,500.0,2.9,80,53,1,1,1,0,0,0,0,0,0,0
2,Lucky Restaurant (Chembur),500.0,4.3,100,49,1,1,1,0,0,0,1,0,0,0
2,Two Star,600.0,4.0,20,47,1,1,1,0,0,0,0,0,0,0
1,Mcdonald'S,400.0,4.2,1000,33,0,0,0,1,0,0,0,0,0,0
3,Mcdonald'S,400.0,4.3,1000,34,0,0,0,1,0,0,0,0,0,0
2,Shivsu Chinese Restuarant,400.0,4.2,500,52,1,0,0,0,0,0,0,0,0,0
2,Uttam Da Dhaba,550.0,4.3,100,56,1,1,1,0,0,0,0,0,0,0
3,Cafe Old Skool,300.0,4.7,100,61,0,0,0,0,0,1,0,0,0,0
4,The Orient,1000.0,4.2,100,68,1,0,0,0,0,0,0,0,0,0
4,Charcoal Grill,600.0,4.2,100,62,1,0,1,0,0,0,0,0,0,0
4,Just Baked,250.0,2.9,80,54,0,0,0,0,0,1,0,0,0,0
4,Rendezvous - Monotel,500.0,4.4,20,76,1,0,1,0,0,1,0,0,0,1
3,Cafe Momos,200.0,4.3,100,66,0,0,0,1,1,0,0,0,0,0
4,Zoya Biriyani,150.0,4.0,50,38,0,0,0,0,0,0,1,0,0,0
4,Courting Coffees,300.0,4.6,50,74,0,0,0,0,0,0,0,0,0,1
6,The Creams,200.0,4.4,100,32,0,0,0,0,0,1,0,0,0,0
2,Chef Kong,650.0,4.0,20,54,1,0,0,0,0,0,0,0,0,0
6,Grill House,300.0,4.0,1000,58,0,1,1,0,0,0,1,0,0,0
3,Sapna Pav Bhaji,300.0,4.0,100,59,1,0,0,0,1,1,0,0,0,0
4,Appetizer,200.0,4.0,20,61,0,0,0,1,0,0,0,0,0,0
4,Jimmy'S Kitchen,1400.0,4.4,100,56,1,0,0,0,0,0,0,0,0,0
2,China Magic,350.0,2.9,80,52,1,0,0,0,0,0,0,0,0,0
5,Pakwan,300.0,3.7,1000,46,1,1,1,0,0,0,0,0,0,0
2,Mahesh Lunch Home,900.0,4.3,100,58,1,0,0,0,0,0,1,0,0,0
2,Mangalore Tadka,500.0,4.3,1000,50,1,0,1,0,0,0,0,0,1,0
4,Biryanishk By The Biryani Company,700.0,4.1,50,77,0,0,1,0,0,0,1,0,0,0
4,Zam Zam Restaurant,200.0,4.4,1000,46,0,0,0,0,0,0,1,0,0,0
2,Hot Seekh,220.0,4.1,50,52,1,0,1,0,1,0,0,0,0,0
2,Sitaram Restaurant,450.0,4.4,50,47,1,0,1,0,0,0,0,0,0,0
0,China Pearl,1100.0,4.5,1000,64,1,0,0,0,0,0,0,0,0,0
1,Sindhura East Court,300.0,3.7,20,65,1,1,1,0,0,0,0,0,1,0
1,Meridian Restaurant,400.0,4.1,5000,53,1,1,1,0,0,0,1,0,0,0
0,Cafe Medley,450.0,3.6,20,65,0,0,0,0,1,1,0,0,0,1
0,Aroma Of Asia,400.0,4.2,100,45,1,0,0,0,0,0,0,0,0,0
3,Pk Dum Biryani House,350.0,4.1,500,77,0,1,1,0,0,0,1,0,0,0
3,Roll Point,200.0,3.6,50,70,1,0,0,0,0,0,0,0,0,0
2,New Punjab Restaurant & Bar (King Circle),750.0,4.3,20,58,1,1,1,0,0,0,0,0,0,0
4,Barista,350.0,4.1,20,45,0,0,0,0,1,1,0,1,0,0
2,Barista,350.0,4.3,50,47,0,0,0,0,1,1,0,1,0,0
1,Barista,350.0,2.9,80,58,0,0,0,0,1,0,0,1,0,0
6,Salem Rr Restaurant,300.0,4.1,500,41,1,1,1,0,0,0,1,0,1,0
1,Ayaan'S Bbq & Mataam Mandi,400.0,4.1,20,67,0,0,0,0,0,0,1,0,0,0
2,Krishna Lunch Home,500.0,2.9,80,57,1,1,1,0,0,0,0,0,1,0
3,Sassy Teaspoon,800.0,4.6,100,47,0,0,0,0,0,1,0,0,0,0
3,Red Chinese & Momos,200.0,3.8,50,56,1,0,0,0,0,0,0,0,0,0
3,Mineority By Saby,600.0,2.9,80,63,1,1,1,0,0,0,0,0,0,1
3,Saathee Restaurant & Bar,200.0,4.0,20,56,1,1,1,0,0,0,0,0,0,0
2,New Madras,650.0,4.3,20,45,1,1,1,0,0,0,0,0,1,0
1,Italian Pizzeria Creamato,400.0,4.2,50,56,0,0,0,0,0,1,0,0,0,0
3,Level 5 Bistro & Bar,600.0,4.4,50,49,0,1,1,0,1,0,0,0,0,1
4,Asian Cloud Kitchen,400.0,4.7,50,67,1,0,0,0,0,0,0,0,0,0
4,Diamond Hotel And Restaurant,350.0,4.0,100,53,1,0,1,0,0,0,0,0,0,0
4,Street Cafe,250.0,2.9,80,85,0,0,0,1,1,0,0,0,0,0
6,Kolapasi Takeaway,300.0,4.1,100,62,0,0,1,0,0,0,1,0,1,0
6,Hotel Rolex,400.0,3.9,100,44,1,1,1,0,0,1,1,0,0,0
5,Kfc,400.0,4.3,100,35,0,0,0,0,0,0,0,1,0,0
0,Just Bake - Bakery Desserts Cakes & Confectioners,400.0,3.9,50,45,0,0,0,0,0,1,0,0,0,0
3,Paul'S,300.0,2.9,80,65,1,1,1,0,0,0,0,0,0,0
3,Shisha Jazz Cafe,600.0,2.9,80,61,0,1,1,0,0,0,0,0,0,0
3,Madhav Veg Non Veg,350.0,4.2,20,37,1,1,1,0,0,0,0,0,0,0
3,Rk Biryani House,500.0,4.0,100,71,0,1,1,0,0,0,1,0,0,0
1,Aromas Of Asia,1000.0,4.1,50,62,1,0,0,0,0,0,0,0,0,0
4,Kebab-E-Que - The Astor Hotel,1000.0,2.9,80,68,0,0,1,0,0,0,0,0,0,0
3,Symphony,300.0,4.6,100,49,1,0,1,0,0,0,0,0,0,1
2,Apna Dhaba,500.0,4.4,50,55,0,0,1,0,0,0,0,0,0,0
5,Satguru Tiffin Service,200.0,3.5,20,73,1,1,1,1,0,1,0,0,0,0
1,Pista House,200.0,4.3,1000,30,0,0,0,0,0,1,0,1,0,0
0,Leon Grill,400.0,4.4,1000,32,0,0,0,0,1,1,0,0,0,0
1,Lazeez Khaana,350.0,2.9,80,37,1,1,1,0,0,0,1,0,0,0
3,Hotel Durga,300.0,4.5,500,45,0,0,0,1,0,0,0,0,0,0
3,The Meal House,200.0,4.1,500,60,0,1,1,0,0,0,0,0,0,0
4,Fnp Cakes,300.0,4.3,500,60,0,0,0,0,0,1,0,0,0,0
4,Bawarchi Fast Food- Jadavpur,120.0,4.4,100,81,0,0,0,1,0,0,0,0,0,0
6,Latitude - The Park,1400.0,2.9,80,84,0,0,0,0,1,1,0,0,0,0
2,Minks - The Nagpur Saoji Treat,450.0,3.7,50,56,0,0,1,0,1,0,0,0,0,0
5,Subs N Shakes,250.0,3.5,50,56,1,0,0,0,1,1,0,0,0,0
1,Sahib Sindh Sultan,1000.0,4.2,50,66,0,1,1,0,0,0,1,0,0,0
2,Bandra Grillz,350.0,2.9,80,54,1,0,1,0,0,0,0,0,0,0
3,Elephant & Co.,1100.0,4.0,20,72,0,0,0,0,0,0,0,0,0,1
3,Cinnamon By Shantai,600.0,4.4,20,46,1,1,1,0,0,0,0,0,0,1
4,Jimmy'S Restaurant,1200.0,4.4,20,52,1,0,0,0,0,0,0,0,0,0
4,Banglar Rannaghar,300.0,4.0,1000,76,1,0,1,0,0,0,0,0,0,0
4,Marhaba,400.0,4.2,50,81,0,0,1,0,0,0,1,0,0,0
6,City Sqaure Cafeteria,300.0,4.0,100,33,0,0,0,0,1,1,0,0,0,0
4,Food Junction,300.0,4.0,500,81,1,0,1,0,0,0,1,1,0,0
2,Chinese Wok (Wok Express),250.0,4.1,1000,32,1,0,0,0,0,1,0,0,0,0
2,Littoo - Pure Veg,200.0,4.2,100,60,0,0,0,1,1,1,0,1,0,0
1,Ofen,300.0,4.3,100,59,0,0,0,0,0,1,0,0,0,1
2,New Khalsa Punjab,450.0,2.9,80,65,1,1,1,0,0,0,0,0,0,0
0,Royal Treat,193.0,4.1,500,54,1,1,1,0,0,0,1,0,0,0
3,Cafe Rolls Inn,200.0,4.3,100,54,0,0,0,1,0,0,0,0,0,0
4,The Central Grub Club,400.0,4.4,50,38,1,0,0,0,0,0,0,0,0,0
2,Sbarro - New York Pizza,600.0,3.7,500,46,0,0,0,0,1,1,0,0,0,0
2,Sbarro - New York Pizza,600.0,3.4,50,53,0,0,0,0,1,1,0,0,0,0
2,Denish The Cake Shop,200.0,4.1,20,34,0,0,0,0,0,1,0,0,0,0
5,Gulab Wala,350.0,4.3,5000,46,0,1,1,0,1,1,0,1,1,0
6,Hotel Marina Park,400.0,3.8,20,67,0,0,1,0,0,0,1,0,1,0
0,Misu,1300.0,4.4,100,37,1,0,0,0,0,1,0,0,0,0
